product_id,sku,title,slug,brand,category,subcategory,price,discounted_price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre
2001014,SAM-01014,Samsung Smartphones Max 5478,samsung-smartphones-max-5478,Samsung,Smartphones,Smartphones,1307.87,1160.27,USD,Samsung Smartphones Max 5478: High-quality Smartphones product by Samsung. Durable.,https://picsum.photos/seed/samsung-smartphones-max-5478/1200/1200,samsung-smartphones-max-5478.jpg,"FR,UK,IN,CA",404,True,"premium,casual,leather",Men,Red,8,Synthetic,3.1,1097,63,3.19,35x36x12,09-10-2025,
2001015,ONE-01015,OnePlus Smartphones 2025 462,oneplus-smartphones-2025-462,OnePlus,Smartphones,Smartphones,1300.26,1028.05,USD,OnePlus Smartphones 2025 462: High-quality Smartphones product by OnePlus. Premium finish.,https://picsum.photos/seed/oneplus-smartphones-2025-462/1200/1200,oneplus-smartphones-2025-462.jpg,"DE,US,IN,UK",151,True,"eco,portable,casual",Men,Grey,One Size,Leather,4.6,3376,69,3.13,44x49x30,09-10-2025,
2001016,ONE-01016,OnePlus Smartphones Lite 3355,oneplus-smartphones-lite-3355,OnePlus,Smartphones,Smartphones,581.97,526.84,USD,OnePlus Smartphones Lite 3355: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-lite-3355/1200/1200,oneplus-smartphones-lite-3355.jpg,"CA,IN,US,AU",493,True,"premium,sport,urban",Women,Olive,10,Mesh,3.3,1753,43,0.54,31x18x28,09-10-2025,
2001017,ONE-01017,OnePlus Smartphones Classic 8342,oneplus-smartphones-classic-8342,OnePlus,Smartphones,Smartphones,1323.86,916.31,USD,OnePlus Smartphones Classic 8342: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-classic-8342/1200/1200,oneplus-smartphones-classic-8342.jpg,"DE,US,FR",386,True,"wireless,travel,eco",Unisex,Black,32,Plastic,4.2,367,61,1.44,49x53x39,09-10-2025,
2001018,ONE-01018,OnePlus Smartphones Pro 9334,oneplus-smartphones-pro-9334,OnePlus,Smartphones,Smartphones,359.71,279.49,USD,OnePlus Smartphones Pro 9334: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-pro-9334/1200/1200,oneplus-smartphones-pro-9334.jpg,"CA,IN,AU,FR",57,True,"wireless,daily,outdoor",Men,Olive,9,Polyester,4.7,1009,74,3.11,6x46x28,09-10-2025,
2001019,ONE-01019,OnePlus Smartphones Edition 9175,oneplus-smartphones-edition-9175,OnePlus,Smartphones,Smartphones,1479.46,1296.14,USD,OnePlus Smartphones Edition 9175: High-quality Smartphones product by OnePlus. Premium finish.,https://picsum.photos/seed/oneplus-smartphones-edition-9175/1200/1200,oneplus-smartphones-edition-9175.jpg,"CA,AU,US",103,True,"travel,premium,urban",Women,Olive,M,Canvas,4,4492,85,2.3,27x37x15,09-10-2025,
2001020,ONE-01020,OnePlus Smartphones Eco 3514,oneplus-smartphones-eco-3514,OnePlus,Smartphones,Smartphones,678.49,587.81,USD,OnePlus Smartphones Eco 3514: High-quality Smartphones product by OnePlus. Premium finish.,https://picsum.photos/seed/oneplus-smartphones-eco-3514/1200/1200,oneplus-smartphones-eco-3514.jpg,CA,128,True,"premium,urban,gaming",Unisex,Beige,S,Synthetic,4.8,2859,74,2.9,60x31x2,09-10-2025,
2001021,ONE-01021,OnePlus Smartphones Classic 8929,oneplus-smartphones-classic-8929,OnePlus,Smartphones,Smartphones,296.25,191.57,USD,OnePlus Smartphones Classic 8929: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-classic-8929/1200/1200,oneplus-smartphones-classic-8929.jpg,"US,IN",34,True,"eco,daily,outdoor",Unisex,White,32,Mesh,4.4,2917,81,0.51,22x53x18,09-10-2025,
2001022,ONE-01022,OnePlus Smartphones Max 323,oneplus-smartphones-max-323,OnePlus,Smartphones,Smartphones,198.1,166.71,USD,OnePlus Smartphones Max 323: High-quality Smartphones product by OnePlus. Stylish.,https://picsum.photos/seed/oneplus-smartphones-max-323/1200/1200,oneplus-smartphones-max-323.jpg,"US,FR,UK",81,True,"portable,eco,fitness",Unisex,Olive,34,Leather,3.1,3954,76,1.12,45x14x10,09-10-2025,
2001023,ONE-01023,OnePlus Smartphones Sport 8913,oneplus-smartphones-sport-8913,OnePlus,Smartphones,Smartphones,1433.92,874.49,USD,OnePlus Smartphones Sport 8913: High-quality Smartphones product by OnePlus. Stylish.,https://picsum.photos/seed/oneplus-smartphones-sport-8913/1200/1200,oneplus-smartphones-sport-8913.jpg,"UK,AU,DE,IN",443,True,"daily,premium,running",Unisex,Brown,M,Metal,4.7,1180,62,0.1,58x49x14,09-10-2025,
2001024,ONE-01024,OnePlus Smartphones Classic 6869,oneplus-smartphones-classic-6869,OnePlus,Smartphones,Smartphones,257.56,202.64,USD,OnePlus Smartphones Classic 6869: High-quality Smartphones product by OnePlus. Stylish.,https://picsum.photos/seed/oneplus-smartphones-classic-6869/1200/1200,oneplus-smartphones-classic-6869.jpg,US,98,True,"travel,leather,portable",Men,White,8,Cotton,3.1,98,36,1.43,49x46x11,09-10-2025,
2001025,ONE-01025,OnePlus Smartphones Pro 2482,oneplus-smartphones-pro-2482,OnePlus,Smartphones,Smartphones,1195.07,730.34,USD,OnePlus Smartphones Pro 2482: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-pro-2482/1200/1200,oneplus-smartphones-pro-2482.jpg,"DE,CA",369,True,"budget,casual,travel",Men,Red,8,Canvas,4.2,81,56,1.69,25x6x4,09-10-2025,
2001026,ONE-01026,OnePlus Smartphones Max 8109,oneplus-smartphones-max-8109,OnePlus,Smartphones,Smartphones,455.89,326.75,USD,OnePlus Smartphones Max 8109: High-quality Smartphones product by OnePlus. Stylish.,https://picsum.photos/seed/oneplus-smartphones-max-8109/1200/1200,oneplus-smartphones-max-8109.jpg,US,408,True,"outdoor,premium,travel",Men,White,XL,Mesh,4.3,1406,58,0.43,39x57x25,09-10-2025,
2001027,ONE-01027,OnePlus Smartphones Pro 8345,oneplus-smartphones-pro-8345,OnePlus,Smartphones,Smartphones,772.21,483.75,USD,OnePlus Smartphones Pro 8345: High-quality Smartphones product by OnePlus. Premium finish.,https://picsum.photos/seed/oneplus-smartphones-pro-8345/1200/1200,oneplus-smartphones-pro-8345.jpg,"UK,CA,US,FR",411,True,"portable,eco,daily",Women,Grey,8,Leather,5,908,83,1.94,9x35x1,09-10-2025,
2001028,ONE-01028,OnePlus Smartphones 2025 4208,oneplus-smartphones-2025-4208,OnePlus,Smartphones,Smartphones,542.82,403.03,USD,OnePlus Smartphones 2025 4208: High-quality Smartphones product by OnePlus. Durable.,https://picsum.photos/seed/oneplus-smartphones-2025-4208/1200/1200,oneplus-smartphones-2025-4208.jpg,"CA,IN",150,True,"budget,running,eco",Unisex,White,34,Plastic,3,2804,52,3.19,22x53x6,09-10-2025,
2001029,ONE-01029,OnePlus Smartphones Classic 279,oneplus-smartphones-classic-279,OnePlus,Smartphones,Smartphones,925.01,653.78,USD,OnePlus Smartphones Classic 279: High-quality Smartphones product by OnePlus. Premium finish.,https://picsum.photos/seed/oneplus-smartphones-classic-279/1200/1200,oneplus-smartphones-classic-279.jpg,"UK,DE,FR,US",106,True,"eco,leather,office",Women,Brown,Free Size,Leather,3.4,1069,56,0.32,34x43x20,09-10-2025,
2001030,ONE-01030,OnePlus Smartphones Edition 395,oneplus-smartphones-edition-395,OnePlus,Smartphones,Smartphones,1459.31,1221.43,USD,OnePlus Smartphones Edition 395: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-edition-395/1200/1200,oneplus-smartphones-edition-395.jpg,"CA,AU,IN",299,True,"gaming,casual,leather",Unisex,Blue,M,Leather,4.1,904,59,3.26,42x58x6,09-10-2025,
2001031,ONE-01031,OnePlus Smartphones Classic 7043,oneplus-smartphones-classic-7043,OnePlus,Smartphones,Smartphones,865.88,642.15,USD,OnePlus Smartphones Classic 7043: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-classic-7043/1200/1200,oneplus-smartphones-classic-7043.jpg,"IN,DE,FR,AU",405,True,"daily,running,premium",Men,Green,S,Mesh,4,2205,65,0.94,37x52x15,09-10-2025,
2001032,ONE-01032,OnePlus Smartphones 2025 9134,oneplus-smartphones-2025-9134,OnePlus,Smartphones,Smartphones,1467.46,1382.13,USD,OnePlus Smartphones 2025 9134: High-quality Smartphones product by OnePlus. Comfortable.,https://picsum.photos/seed/oneplus-smartphones-2025-9134/1200/1200,oneplus-smartphones-2025-9134.jpg,DE,149,True,"budget,casual,leather",Men,Black,S,Plastic,4.1,4334,100,2.7,17x30x39,09-10-2025,
2001033,ONE-01033,OnePlus Smartphones Classic 3234,oneplus-smartphones-classic-3234,OnePlus,Smartphones,Smartphones,1203.88,1135.11,USD,OnePlus Smartphones Classic 3234: High-quality Smartphones product by OnePlus. Lightweight.,https://picsum.photos/seed/oneplus-smartphones-classic-3234/1200/1200,oneplus-smartphones-classic-3234.jpg,"FR,DE,IN",229,True,"casual,portable,running",Unisex,Red,32,Canvas,3.8,2247,67,0.56,59x5x11,09-10-2025,
2001034,ONE-01034,OnePlus Smartphones Max 2728,oneplus-smartphones-max-2728,OnePlus,Smartphones,Smartphones,395.04,337.52,USD,OnePlus Smartphones Max 2728: High-quality Smartphones product by OnePlus. Durable.,https://picsum.photos/seed/oneplus-smartphones-max-2728/1200/1200,oneplus-smartphones-max-2728.jpg,IN,462,True,"office,sport,premium",Unisex,Black,S,Mesh,3,4251,66,2.79,52x50x26,09-10-2025,
2001035,ONE-01035,OnePlus Smartphones 2025 3921,oneplus-smartphones-2025-3921,OnePlus,Smartphones,Smartphones,939.37,764.9,USD,OnePlus Smartphones 2025 3921: High-quality Smartphones product by OnePlus. Comfortable.,https://picsum.photos/seed/oneplus-smartphones-2025-3921/1200/1200,oneplus-smartphones-2025-3921.jpg,US,129,True,"premium,leather,fitness",Unisex,Black,32,Leather,3.8,1247,76,0.53,36x17x30,09-10-2025,
2001036,ONE-01036,OnePlus Smartphones Edition 9457,oneplus-smartphones-edition-9457,OnePlus,Smartphones,Smartphones,1122.92,964.59,USD,OnePlus Smartphones Edition 9457: High-quality Smartphones product by OnePlus. Stylish.,https://picsum.photos/seed/oneplus-smartphones-edition-9457/1200/1200,oneplus-smartphones-edition-9457.jpg,DE,4,True,"office,budget,portable",Unisex,Olive,8,Metal,5,3182,81,0.22,43x57x38,09-10-2025,
2001037,NUB-01037,Nubia Smartphones Edition 4544,nubia-smartphones-edition-4544,Nubia,Smartphones,Smartphones,1064.33,731.37,USD,Nubia Smartphones Edition 4544: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-edition-4544/1200/1200,nubia-smartphones-edition-4544.jpg,AU,427,True,"wireless,urban,casual",Unisex,Olive,M,Resin,3.2,4949,79,1.32,21x26x33,09-10-2025,
2001038,NUB-01038,Nubia Smartphones Classic 9394,nubia-smartphones-classic-9394,Nubia,Smartphones,Smartphones,1448.74,1025.95,USD,Nubia Smartphones Classic 9394: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-classic-9394/1200/1200,nubia-smartphones-classic-9394.jpg,"AU,IN",412,True,"sport,casual,eco",Unisex,Brown,XL,Denim,3.8,245,56,1.34,41x43x39,09-10-2025,
2001039,NUB-01039,Nubia Smartphones Sport 4643,nubia-smartphones-sport-4643,Nubia,Smartphones,Smartphones,923.17,781.39,USD,Nubia Smartphones Sport 4643: High-quality Smartphones product by Nubia. Premium finish.,https://picsum.photos/seed/nubia-smartphones-sport-4643/1200/1200,nubia-smartphones-sport-4643.jpg,"DE,UK,US,FR",29,True,"budget,urban,office",Women,Black,L,Canvas,4.8,4153,80,0.53,19x37x29,09-10-2025,
2001040,NUB-01040,Nubia Smartphones Sport 19,nubia-smartphones-sport-19,Nubia,Smartphones,Smartphones,326.02,297.25,USD,Nubia Smartphones Sport 19: High-quality Smartphones product by Nubia. Durable.,https://picsum.photos/seed/nubia-smartphones-sport-19/1200/1200,nubia-smartphones-sport-19.jpg,FR,177,True,"running,wireless,budget",Women,Brown,L,Metal,3.5,2936,74,0.71,24x15x15,09-10-2025,
2001041,NUB-01041,Nubia Smartphones Lite 7446,nubia-smartphones-lite-7446,Nubia,Smartphones,Smartphones,144.01,101.26,USD,Nubia Smartphones Lite 7446: High-quality Smartphones product by Nubia. Durable.,https://picsum.photos/seed/nubia-smartphones-lite-7446/1200/1200,nubia-smartphones-lite-7446.jpg,CA,286,True,"budget,portable,gaming",Men,White,10,Leather,4.4,568,75,2.76,25x27x37,09-10-2025,
2001042,NUB-01042,Nubia Smartphones Pro 4700,nubia-smartphones-pro-4700,Nubia,Smartphones,Smartphones,1038.47,947.38,USD,Nubia Smartphones Pro 4700: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-pro-4700/1200/1200,nubia-smartphones-pro-4700.jpg,US,237,True,"eco,premium,sport",Men,Green,8,Mesh,3.1,1046,54,1.85,34x10x2,09-10-2025,
2001043,NUB-01043,Nubia Smartphones Max 2880,nubia-smartphones-max-2880,Nubia,Smartphones,Smartphones,396.7,363.55,USD,Nubia Smartphones Max 2880: High-quality Smartphones product by Nubia. Stylish.,https://picsum.photos/seed/nubia-smartphones-max-2880/1200/1200,nubia-smartphones-max-2880.jpg,"US,IN,CA,UK",15,True,"portable,urban,gaming",Men,Black,9,Plastic,3.9,2663,63,2.86,51x53x17,09-10-2025,
2001044,NUB-01044,Nubia Smartphones Sport 6256,nubia-smartphones-sport-6256,Nubia,Smartphones,Smartphones,1121.06,1053.49,USD,Nubia Smartphones Sport 6256: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-sport-6256/1200/1200,nubia-smartphones-sport-6256.jpg,"UK,DE",214,True,"wireless,daily,office",Men,Green,S,Leather,4.2,2727,68,1.31,51x52x14,09-10-2025,
2001045,NUB-01045,Nubia Smartphones Sport 8058,nubia-smartphones-sport-8058,Nubia,Smartphones,Smartphones,1286.58,888.79,USD,Nubia Smartphones Sport 8058: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-sport-8058/1200/1200,nubia-smartphones-sport-8058.jpg,"US,DE,AU,UK",83,True,"office,fitness,casual",Women,Blue,9,Polyester,3.8,31,57,2.97,50x56x25,09-10-2025,
2001046,NUB-01046,Nubia Smartphones Lite 6557,nubia-smartphones-lite-6557,Nubia,Smartphones,Smartphones,1434.73,1290.65,USD,Nubia Smartphones Lite 6557: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-lite-6557/1200/1200,nubia-smartphones-lite-6557.jpg,FR,450,True,"outdoor,urban,leather",Women,Navy,10,Denim,4.6,2403,82,2.91,47x15x38,09-10-2025,
2001047,NUB-01047,Nubia Smartphones Pro 3403,nubia-smartphones-pro-3403,Nubia,Smartphones,Smartphones,619.02,379.32,USD,Nubia Smartphones Pro 3403: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-pro-3403/1200/1200,nubia-smartphones-pro-3403.jpg,"FR,CA,DE",154,True,"budget,running,premium",Men,Grey,XL,Denim,3.1,3434,78,2.65,40x14x8,09-10-2025,
2001048,NUB-01048,Nubia Smartphones Classic 1424,nubia-smartphones-classic-1424,Nubia,Smartphones,Smartphones,584.06,480.69,USD,Nubia Smartphones Classic 1424: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-classic-1424/1200/1200,nubia-smartphones-classic-1424.jpg,"UK,IN,AU",294,True,"eco,sport,leather",Women,Grey,One Size,Leather,4.5,828,80,2.16,54x17x35,09-10-2025,
2001049,NUB-01049,Nubia Smartphones Edition 1316,nubia-smartphones-edition-1316,Nubia,Smartphones,Smartphones,853.05,650.25,USD,Nubia Smartphones Edition 1316: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-edition-1316/1200/1200,nubia-smartphones-edition-1316.jpg,"UK,IN,CA,AU",346,True,"travel,portable,daily",Women,Blue,M,Canvas,4,4806,100,1.9,30x30x17,09-10-2025,
2001050,NUB-01050,Nubia Smartphones Pro 5691,nubia-smartphones-pro-5691,Nubia,Smartphones,Smartphones,1288.5,1141.35,USD,Nubia Smartphones Pro 5691: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-pro-5691/1200/1200,nubia-smartphones-pro-5691.jpg,"US,UK",417,True,"gaming,budget,premium",Women,Grey,M,Polyester,3.5,240,40,1.43,24x44x34,09-10-2025,
2001051,NUB-01051,Nubia Smartphones X 69,nubia-smartphones-x-69,Nubia,Smartphones,Smartphones,1256.84,859.55,USD,Nubia Smartphones X 69: High-quality Smartphones product by Nubia. Durable.,https://picsum.photos/seed/nubia-smartphones-x-69/1200/1200,nubia-smartphones-x-69.jpg,AU,373,True,"fitness,sport,outdoor",Unisex,Blue,S,Cotton,3.2,3659,71,2.09,43x8x6,09-10-2025,
2001052,NUB-01052,Nubia Smartphones Max 4523,nubia-smartphones-max-4523,Nubia,Smartphones,Smartphones,164.76,99.62,USD,Nubia Smartphones Max 4523: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-max-4523/1200/1200,nubia-smartphones-max-4523.jpg,"CA,US,UK,AU",384,True,"urban,gaming,casual",Women,Navy,34,Canvas,3.8,859,76,2.66,14x53x23,09-10-2025,
2001053,NUB-01053,Nubia Smartphones Pro 8313,nubia-smartphones-pro-8313,Nubia,Smartphones,Smartphones,476.55,382.98,USD,Nubia Smartphones Pro 8313: High-quality Smartphones product by Nubia. Lightweight.,https://picsum.photos/seed/nubia-smartphones-pro-8313/1200/1200,nubia-smartphones-pro-8313.jpg,"CA,FR,IN,AU",471,True,"sport,office,casual",Unisex,Red,9,Resin,3.4,4342,65,0.46,35x15x36,09-10-2025,
2001054,NUB-01054,Nubia Smartphones Edition 7269,nubia-smartphones-edition-7269,Nubia,Smartphones,Smartphones,841.17,505.72,USD,Nubia Smartphones Edition 7269: High-quality Smartphones product by Nubia. Durable.,https://picsum.photos/seed/nubia-smartphones-edition-7269/1200/1200,nubia-smartphones-edition-7269.jpg,"FR,US,UK,DE",57,True,"daily,casual,leather",Unisex,Olive,10,Leather,4.6,3850,100,0.58,17x48x39,09-10-2025,
2001055,NUB-01055,Nubia Smartphones X 4118,nubia-smartphones-x-4118,Nubia,Smartphones,Smartphones,783.95,682.99,USD,Nubia Smartphones X 4118: High-quality Smartphones product by Nubia. Stylish.,https://picsum.photos/seed/nubia-smartphones-x-4118/1200/1200,nubia-smartphones-x-4118.jpg,"DE,IN",428,True,"wireless,sport,urban",Men,Olive,M,Mesh,3.4,2349,66,2.37,50x40x24,09-10-2025,
2001056,NUB-01056,Nubia Smartphones Lite 7628,nubia-smartphones-lite-7628,Nubia,Smartphones,Smartphones,1316.64,1020.63,USD,Nubia Smartphones Lite 7628: High-quality Smartphones product by Nubia. Comfortable.,https://picsum.photos/seed/nubia-smartphones-lite-7628/1200/1200,nubia-smartphones-lite-7628.jpg,"AU,IN",342,True,"travel,premium,fitness",Unisex,Red,8,Polyester,3.3,995,51,0.18,29x43x25,09-10-2025,
2001057,NUB-01057,Nubia Smartphones Edition 5774,nubia-smartphones-edition-5774,Nubia,Smartphones,Smartphones,1288.74,890.33,USD,Nubia Smartphones Edition 5774: High-quality Smartphones product by Nubia. Premium finish.,https://picsum.photos/seed/nubia-smartphones-edition-5774/1200/1200,nubia-smartphones-edition-5774.jpg,DE,410,True,"outdoor,office,urban",Men,White,8,Synthetic,4.4,2014,81,3.44,28x49x10,09-10-2025,
2001058,NUB-01058,Nubia Smartphones Max 5274,nubia-smartphones-max-5274,Nubia,Smartphones,Smartphones,195.79,125.38,USD,Nubia Smartphones Max 5274: High-quality Smartphones product by Nubia. Premium finish.,https://picsum.photos/seed/nubia-smartphones-max-5274/1200/1200,nubia-smartphones-max-5274.jpg,"CA,UK,DE",37,True,"sport,wireless,urban",Unisex,Red,Free Size,Mesh,5,4281,100,3.13,15x23x14,09-10-2025,
2001059,REA-01059,Realme Smartphones Max 8818,realme-smartphones-max-8818,Realme,Smartphones,Smartphones,1314.67,1054.71,USD,Realme Smartphones Max 8818: High-quality Smartphones product by Realme. Lightweight.,https://picsum.photos/seed/realme-smartphones-max-8818/1200/1200,realme-smartphones-max-8818.jpg,"FR,US,UK",12,True,"sport,budget,casual",Women,Green,32,Leather,4.6,2591,100,0.21,11x28x5,09-10-2025,
2001060,REA-01060,Realme Smartphones X 7804,realme-smartphones-x-7804,Realme,Smartphones,Smartphones,1113.18,965.44,USD,Realme Smartphones X 7804: High-quality Smartphones product by Realme. Stylish.,https://picsum.photos/seed/realme-smartphones-x-7804/1200/1200,realme-smartphones-x-7804.jpg,"AU,IN,DE,UK",118,True,"office,premium,budget",Women,White,M,Mesh,3.7,970,75,1,36x31x17,09-10-2025,
2001061,REA-01061,Realme Smartphones Classic 8038,realme-smartphones-classic-8038,Realme,Smartphones,Smartphones,817.68,721.96,USD,Realme Smartphones Classic 8038: High-quality Smartphones product by Realme. Premium finish.,https://picsum.photos/seed/realme-smartphones-classic-8038/1200/1200,realme-smartphones-classic-8038.jpg,IN,241,True,"wireless,portable,eco",Men,White,L,Canvas,4.5,3678,100,1.19,11x13x15,09-10-2025,
2001062,REA-01062,Realme Smartphones Lite 9221,realme-smartphones-lite-9221,Realme,Smartphones,Smartphones,806.9,511.95,USD,Realme Smartphones Lite 9221: High-quality Smartphones product by Realme. Lightweight.,https://picsum.photos/seed/realme-smartphones-lite-9221/1200/1200,realme-smartphones-lite-9221.jpg,"UK,DE,US",390,True,"outdoor,running,premium",Women,Green,S,Polyester,3.6,2397,66,2.6,28x54x18,09-10-2025,
2001063,REA-01063,Realme Smartphones X 7579,realme-smartphones-x-7579,Realme,Smartphones,Smartphones,766.62,469.81,USD,Realme Smartphones X 7579: High-quality Smartphones product by Realme. Comfortable.,https://picsum.photos/seed/realme-smartphones-x-7579/1200/1200,realme-smartphones-x-7579.jpg,"US,CA,DE,UK",31,True,"outdoor,casual,eco",Men,Grey,34,Metal,4.1,1883,72,2.54,18x11x32,09-10-2025,
2001064,REA-01064,Realme Smartphones Lite 5029,realme-smartphones-lite-5029,Realme,Smartphones,Smartphones,1470.61,1155.2,USD,Realme Smartphones Lite 5029: High-quality Smartphones product by Realme. Durable.,https://picsum.photos/seed/realme-smartphones-lite-5029/1200/1200,realme-smartphones-lite-5029.jpg,"IN,US,CA,FR",361,True,"outdoor,office,running",Men,Black,L,Synthetic,3.3,2126,71,1.41,38x30x10,09-10-2025,
2001065,REA-01065,Realme Smartphones 2025 3047,realme-smartphones-2025-3047,Realme,Smartphones,Smartphones,885.9,790.1,USD,Realme Smartphones 2025 3047: High-quality Smartphones product by Realme. Comfortable.,https://picsum.photos/seed/realme-smartphones-2025-3047/1200/1200,realme-smartphones-2025-3047.jpg,"DE,CA,IN,UK",5,True,"outdoor,office,leather",Women,Red,L,Metal,4.9,1691,100,0.77,40x30x31,09-10-2025,
2001066,REA-01066,Realme Smartphones X 2267,realme-smartphones-x-2267,Realme,Smartphones,Smartphones,614.23,395.49,USD,Realme Smartphones X 2267: High-quality Smartphones product by Realme. Stylish.,https://picsum.photos/seed/realme-smartphones-x-2267/1200/1200,realme-smartphones-x-2267.jpg,"AU,FR,DE,US",208,True,"sport,fitness,budget",Women,Olive,8,Synthetic,4.4,1444,55,1.2,28x54x16,09-10-2025,
2001067,REA-01067,Realme Smartphones Sport 99,realme-smartphones-sport-99,Realme,Smartphones,Smartphones,598.66,364.52,USD,Realme Smartphones Sport 99: High-quality Smartphones product by Realme. Stylish.,https://picsum.photos/seed/realme-smartphones-sport-99/1200/1200,realme-smartphones-sport-99.jpg,"DE,UK",295,True,"daily,gaming,casual",Men,Beige,9,Plastic,4.9,72,64,2.4,52x25x27,09-10-2025,
2001068,REA-01068,Realme Smartphones 2025 947,realme-smartphones-2025-947,Realme,Smartphones,Smartphones,1136.71,881.03,USD,Realme Smartphones 2025 947: High-quality Smartphones product by Realme. Premium finish.,https://picsum.photos/seed/realme-smartphones-2025-947/1200/1200,realme-smartphones-2025-947.jpg,"AU,IN,CA,FR",81,True,"daily,urban,casual",Women,Black,XL,Canvas,3.5,1482,60,3.02,52x58x9,09-10-2025,
2001069,REA-01069,Realme Smartphones 2025 3380,realme-smartphones-2025-3380,Realme,Smartphones,Smartphones,368.76,312.4,USD,Realme Smartphones 2025 3380: High-quality Smartphones product by Realme. Durable.,https://picsum.photos/seed/realme-smartphones-2025-3380/1200/1200,realme-smartphones-2025-3380.jpg,"DE,US",54,True,"running,daily,wireless",Men,Navy,8,Synthetic,3.2,4028,59,0.62,54x23x11,09-10-2025,
2001070,REA-01070,Realme Smartphones Edition 6095,realme-smartphones-edition-6095,Realme,Smartphones,Smartphones,277.35,192.45,USD,Realme Smartphones Edition 6095: High-quality Smartphones product by Realme. Stylish.,https://picsum.photos/seed/realme-smartphones-edition-6095/1200/1200,realme-smartphones-edition-6095.jpg,"FR,CA,UK,US",191,True,"eco,casual,daily",Men,Beige,S,Cotton,4.2,1467,58,3.15,52x31x37,09-10-2025,
2001071,REA-01071,Realme Smartphones Edition 228,realme-smartphones-edition-228,Realme,Smartphones,Smartphones,252,237.57,USD,Realme Smartphones Edition 228: High-quality Smartphones product by Realme. Lightweight.,https://picsum.photos/seed/realme-smartphones-edition-228/1200/1200,realme-smartphones-edition-228.jpg,"AU,DE",137,True,"urban,daily,casual",Unisex,Green,10,Mesh,4.7,3691,90,3.11,6x18x6,09-10-2025,
2001072,REA-01072,Realme Smartphones X 3179,realme-smartphones-x-3179,Realme,Smartphones,Smartphones,734.99,641.27,USD,Realme Smartphones X 3179: High-quality Smartphones product by Realme. Lightweight.,https://picsum.photos/seed/realme-smartphones-x-3179/1200/1200,realme-smartphones-x-3179.jpg,US,149,True,"leather,premium,running",Men,Navy,L,Denim,4.8,3086,94,2.99,60x56x29,09-10-2025,
2001073,REA-01073,Realme Smartphones Classic 9228,realme-smartphones-classic-9228,Realme,Smartphones,Smartphones,504.52,381.04,USD,Realme Smartphones Classic 9228: High-quality Smartphones product by Realme. Durable.,https://picsum.photos/seed/realme-smartphones-classic-9228/1200/1200,realme-smartphones-classic-9228.jpg,FR,113,True,"casual,gaming,leather",Men,Grey,S,Polyester,4.8,4505,90,2.46,19x52x39,09-10-2025,
2001074,REA-01074,Realme Smartphones Eco 2085,realme-smartphones-eco-2085,Realme,Smartphones,Smartphones,757.58,496.44,USD,Realme Smartphones Eco 2085: High-quality Smartphones product by Realme. Premium finish.,https://picsum.photos/seed/realme-smartphones-eco-2085/1200/1200,realme-smartphones-eco-2085.jpg,"FR,US",81,True,"premium,daily,leather",Unisex,Brown,34,Mesh,3.6,4613,93,0.26,58x32x27,09-10-2025,
2001075,REA-01075,Realme Smartphones 2025 6474,realme-smartphones-2025-6474,Realme,Smartphones,Smartphones,1011.32,898.48,USD,Realme Smartphones 2025 6474: High-quality Smartphones product by Realme. Premium finish.,https://picsum.photos/seed/realme-smartphones-2025-6474/1200/1200,realme-smartphones-2025-6474.jpg,"FR,AU",155,True,"gaming,premium,travel",Men,Grey,32,Synthetic,3.7,3708,85,1.79,39x32x20,09-10-2025,
